Date,locSpecial,locPremium,locWellMilled,locRegular,impSpecial,impPremium,impWellMilled,impRegular,fuel,exchange
2020-10-18,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-10-19,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,30.7,48.63600158691406
2020-10-20,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.51499938964844
2020-10-21,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.48300170898438
2020-10-22,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.5
2020-10-23,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.54199981689453
2020-10-24,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-10-25,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-10-26,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,30.7,48.27734375
2020-10-27,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.37200164794922
2020-10-28,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.26239776611328
2020-10-29,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.39199829101562
2020-10-30,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.37699890136719
2020-10-31,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,
2020-11-01,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,
2020-11-02,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,29.9,48.32500076293945
2020-11-03,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.36999893188477
2020-11-04,45.5,38.5,32.5,27.5,43.5,38.5,33.5,28.5,,48.20100021362305
2020-11-05,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.22000122070312
2020-11-06,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.24700164794922
2020-11-07,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-11-08,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-11-09,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,29.9,48.05231475830078
2020-11-10,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.21699905395508
2020-11-11,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.34700012207031
2020-11-12,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.54999923706055
2020-11-13,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.5
2020-11-14,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-11-15,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-11-16,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,31.4,48.15999984741211
2020-11-17,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.16699981689453
2020-11-18,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.23199844360352
2020-11-19,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,47.94699859619141
2020-11-20,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.26200103759766
2020-11-21,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-11-22,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-11-23,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,31.9,48.11387634277344
2020-11-24,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.20999908447266
2020-11-25,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.15999984741211
2020-11-26,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.0
2020-11-27,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,47.98371124267578
2020-11-28,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-11-29,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-11-30,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,33.0,48.11000061035156
2020-12-01,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.15000152587891
2020-12-02,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.06000137329102
2020-12-03,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,47.88246536254883
2020-12-04,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,47.90081024169922
2020-12-05,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-12-06,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,
2020-12-07,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,33.4,47.98215103149414
2020-12-08,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.22000122070312
2020-12-09,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.22999954223633
2020-12-10,46.0,39.0,33.0,28.0,44.0,39.0,34.0,29.0,,48.25
2020-12-11,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.2400016784668
2020-12-12,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-12-13,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,
2020-12-14,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,33.8,48.01677703857422
2020-12-15,46.5,39.5,33.5,28.5,44.5,39.5,34.5,29.5,,48.13999938964844
2020-12-16,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,47.88800048828125
2020-12-17,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,47.92522430419922
2020-12-18,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.09000015258789
2020-12-19,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2020-12-20,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2020-12-21,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,34.55,47.9559440612793
2020-12-22,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.15999984741211
2020-12-23,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.22999954223633
2020-12-24,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,47.92659759521484
2020-12-25,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.04999923706055
2020-12-26,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2020-12-27,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2020-12-28,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,34.6,48.00500106811523
2020-12-29,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,47.90497207641602
2020-12-30,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.09999847412109
2020-12-31,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.06999969482422
2021-01-01,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,48.06999969482422
2021-01-02,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2021-01-03,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,,
2021-01-04,47.0,40.0,34.0,29.0,45.0,40.0,35.0,30.0,35.05,48.08000183105469
2021-01-05,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,47.90999984741211
2021-01-06,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,48.09999847412109
2021-01-07,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,48.09000015258789
2021-01-08,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,48.16500091552734
2021-01-09,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,
2021-01-10,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,,
2021-01-11,48.0,41.0,35.0,30.0,46.0,41.0,36.0,31.0,35.35,47.93374252319336
2021-01-12,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,48.00799942016602
2021-01-13,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,48.06999969482422
2021-01-14,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,47.92599868774414
2021-01-15,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,48.00500106811523
2021-01-16,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,
2021-01-17,48.5,41.5,35.5,30.5,46.5,41.5,36.5,31.5,,
2021-01-18,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,35.85,47.9274787902832
2021-01-19,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.05300140380859
2021-01-20,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.06000137329102
2021-01-21,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.06000137329102
2021-01-22,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.05599975585938
2021-01-23,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,
2021-01-24,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,
2021-01-25,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,35.85,47.94118881225586
2021-01-26,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,48.09000015258789
2021-01-27,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,48.04399871826172
2021-01-28,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,48.125
2021-01-29,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,48.09999847412109
2021-01-30,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,
2021-01-31,49.5,42.5,36.5,31.5,47.5,42.5,37.5,32.5,,
2021-02-01,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,36.1,48.04600143432617
2021-02-02,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.08000183105469
2021-02-03,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,47.78762435913086
2021-02-04,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,47.93999862670898
2021-02-05,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.08499908447266
2021-02-06,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-07,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-08,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,37.2,47.90502166748047
2021-02-09,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.08300018310547
2021-02-10,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.02999877929688
2021-02-11,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.04100036621094
2021-02-12,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.06499862670898
2021-02-13,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-14,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-15,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,38.45,48.05099868774414
2021-02-16,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,47.95500183105469
2021-02-17,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.34700012207031
2021-02-18,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.39799880981445
2021-02-19,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.55599975585938
2021-02-20,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-21,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-22,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,39.65,48.36919403076172
2021-02-23,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.65499877929688
2021-02-24,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.66699981689453
2021-02-25,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.69499969482422
2021-02-26,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,49.04999923706055
2021-02-27,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-02-28,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-03-01,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,39.65,48.63114166259766
2021-03-02,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.54499816894531
2021-03-03,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.58599853515625
2021-03-04,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.59000015258789
2021-03-05,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.48358154296875
2021-03-06,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-03-07,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,
2021-03-08,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,40.3,48.49153518676758
2021-03-09,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.625
2021-03-10,50.0,43.0,37.0,32.0,48.0,43.0,38.0,33.0,,48.48300170898438
2021-03-11,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.50199890136719
2021-03-12,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.39500045776367
2021-03-13,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,
2021-03-14,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,
2021-03-15,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,41.25,48.36759948730469
2021-03-16,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.48500061035156
2021-03-17,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.49928665161133
2021-03-18,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.82699966430664
2021-03-19,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,48.54999923706055
2021-03-20,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,
2021-03-21,49.5,42.5,36.5,31.5,48.0,43.0,38.0,33.0,,
2021-03-22,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,41.25,48.45109939575195
2021-03-23,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.6619987487793
2021-03-24,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.7599983215332
2021-03-25,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.73099899291992
2021-03-26,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,48.61999893188477
2021-03-27,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,
2021-03-28,49.0,42.0,36.0,31.0,47.0,42.0,37.0,32.0,,
2021-03-29,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,40.35,48.42800140380859
2021-03-30,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.50899887084961
2021-03-31,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.63800048828125
2021-04-01,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.66500091552734
2021-04-02,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.75
2021-04-03,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-04-04,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-04-05,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,39.75,48.54700088500977
2021-04-06,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.75699996948242
2021-04-07,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.77500152587891
2021-04-08,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.85699844360352
2021-04-09,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,48.82500076293945
2021-04-10,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-04-11,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-04-12,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,39.75,48.52700042724609
2021-04-13,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,48.79299926757812
2021-04-14,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,48.72000122070312
2021-04-15,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,48.38000106811523
2021-04-16,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,48.54999923706055
2021-04-17,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,
2021-04-18,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,
2021-04-19,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,40.35,48.33499908447266
2021-04-20,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,48.43999862670898
2021-04-21,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,48.52999877929688
2021-04-22,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,48.3039665222168
2021-04-23,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,48.46699905395508
2021-04-24,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,
2021-04-25,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,
2021-04-26,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,41.05,48.24499893188477
2021-04-27,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.42300033569336
2021-04-28,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.56000137329102
2021-04-29,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.55699920654297
2021-04-30,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.45500183105469
2021-05-01,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,
2021-05-02,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,
2021-05-03,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,41.05,48.1879997253418
2021-05-04,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,47.91392135620117
2021-05-05,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,48.15700149536133
2021-05-06,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,47.90000152587891
2021-05-07,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,47.95000076293945
2021-05-08,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,
2021-05-09,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,
2021-05-10,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,41.8,47.78499984741211
2021-05-11,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,47.95700073242188
2021-05-12,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,48.00400161743164
2021-05-13,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,48.05500030517578
2021-05-14,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,47.75
2021-05-15,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,
2021-05-16,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,
2021-05-17,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,41.6,47.73400115966797
2021-05-18,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.97000122070312
2021-05-19,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.92200088500977
2021-05-20,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.95500183105469
2021-05-21,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.91699981689453
2021-05-22,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,
2021-05-23,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,
2021-05-24,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,41.6,47.93299865722656
2021-05-25,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,48.1349983215332
2021-05-26,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,48.09500122070312
2021-05-27,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,48.24499893188477
2021-05-28,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,48.10499954223633
2021-05-29,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,
2021-05-30,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,
2021-05-31,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,42.75,47.74700164794922
2021-06-01,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,47.5567626953125
2021-06-02,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,47.70600128173828
2021-06-03,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,47.77500152587891
2021-06-04,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,47.701171875
2021-06-05,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,
2021-06-06,46.5,40.5,35.5,30.5,44.5,39.5,34.5,29.5,,
2021-06-07,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,43.0,47.64300155639648
2021-06-08,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.68099975585938
2021-06-09,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.58841705322266
2021-06-10,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.75600051879883
2021-06-11,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,47.72100067138672
2021-06-12,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,
2021-06-13,47.0,41.0,36.0,31.0,45.0,40.0,35.0,30.0,,
2021-06-14,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,43.6,47.77399826049805
2021-06-15,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,47.92499923706055
2021-06-16,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,48.06800079345703
2021-06-17,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,48.19800186157227
2021-06-18,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,48.50500106811523
2021-06-19,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,
2021-06-20,47.5,41.5,36.5,31.5,45.5,40.5,35.5,30.5,,
2021-06-21,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,44.3,48.51599884033203
2021-06-22,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,48.59000015258789
2021-06-23,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,48.79299926757812
2021-06-24,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,48.63999938964844
2021-06-25,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,48.71200180053711
2021-06-26,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,
2021-06-27,48.0,42.0,37.0,32.0,46.0,41.0,36.0,31.0,,
2021-06-28,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,44.95,48.40165710449219
2021-06-29,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.67699813842773
2021-06-30,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.67100143432617
2021-07-01,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,48.92200088500977
2021-07-02,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,49.08282089233398
2021-07-03,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,
2021-07-04,48.5,42.5,37.5,32.5,46.5,41.5,36.5,31.5,,
2021-07-05,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,45.55,49.21799850463867
2021-07-06,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,49.31800079345703
2021-07-07,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,49.90999984741211
2021-07-08,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,50.09199905395508
2021-07-09,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,49.95999908447266
2021-07-10,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,
2021-07-11,49.0,43.0,38.0,33.0,47.0,42.0,37.0,32.0,,
2021-07-12,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,46.0,50.02899932861328
2021-07-13,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,50.53499984741211
2021-07-14,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,50.20899963378906
2021-07-15,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,50.1879997253418
2021-07-16,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,50.26800155639648
2021-07-17,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,
2021-07-18,49.5,43.5,38.5,33.5,47.5,42.5,37.5,32.5,,
2021-07-19,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,45.2,50.42100143432617
2021-07-20,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,51.08700180053711
2021-07-21,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,50.93899917602539
2021-07-22,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,50.30699920654297
2021-07-23,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,50.1870002746582
2021-07-24,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-07-25,50.0,44.0,39.0,34.0,48.0,43.0,38.0,33.0,,
2021-07-26,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,44.5,50.18399810791016
2021-07-27,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,,50.29800033569336
2021-07-28,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,,50.4640007019043
2021-07-29,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,,50.22000122070312
2021-07-30,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,,50.25500106811523
2021-07-31,50.5,44.5,39.5,34.5,48.5,43.5,38.5,33.5,,
2021-08-01,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,
2021-08-02,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,44.95,49.95000076293945
2021-08-03,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,49.96500015258789
2021-08-04,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,49.82699966430664
2021-08-05,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,49.76399993896484
2021-08-06,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,50.25
2021-08-07,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,
2021-08-08,50.0,45.0,40.0,36.5,50.0,45.0,39.0,36.0,,
2021-08-09,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,44.25,50.74599838256836
2021-08-10,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,,50.38299942016602
2021-08-11,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,,50.54700088500977
2021-08-12,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,,50.36100006103516
2021-08-13,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,,50.58700180053711
2021-08-14,50.0,44.0,40.0,36.0,50.0,45.0,38.5,35.5,,
